"","sample_comparison","comm"
"102796","soil",0.133166313355174
"102797","soil",0.14550009635768
"102798","soil",0.243014068221237
"102799","soil",0.13461167855078
"102800","soil",0.200616689150125
"102801","soil",0.287724031605319
"102802","soil",0.249759105800732
"102803","soil",0.179417999614569
"102804","soil",0.353150896126421
"102805","soil",0.243014068221237
"102806","soil",0.403160531894392
"102807","soil",0.211601464636732
"102808","soil",0.401137020620543
"102809","soil",0.13133551744074
"102810","soil",0.37820389285026
"102811","soil",0.430622470610908
"102812","soil",0.259587589130854
"102813","soil",0.354981692040856
"102814","soil",0.288205820003854
"102815","soil",0.104162651763345
"102816","soil",0.23174021969551
"102817","soil",0.289940258238582
"102818","soil",0.151474272499518
"102819","soil",0.291481981113895
"102820","soil",0.402678743495857
"102821","soil",0.61158219310079
"102822","soil",0.18597032183465
"102823","soil",0.306031990749663
"102824","soil",0.382347273077664
"102825","soil",0.389766814415109
"102826","soil",0.447966852958181
"102827","soil",0.339949894006552
"102828","soil",0.19155906725766
"102829","soil",0.453651956060898
"102830","soil",0.122759683946811
"102831","soil",0.286953170167662
"102832","soil",0.280015417228753
"102833","soil",0.30940450953941
"102834","soil",0.477259587589131
"102835","soil",0.300154172287531
"102836","soil",0.273270379649258
"102837","soil",0.251011755636924
"102838","soil",0.410291000192715
"102839","soil",0.507804972056273
"102840","soil",0.292541915590673
"102841","soil",0.362112160339179
"102842","soil",0.329254191559067
"102843","soil",0.480824821738293
"102844","soil",0.314607824243592
"102845","soil",0.313933320485643
"102846","soil",0.436307573713625
"102847","soil",0.337155521295047
"102848","soil",0.379360185006745
"102849","soil",0.210156099441125
"102850","soil",0.456253613412989
"102851","soil",0.479475814222393
"102852","soil",0.386972441703604
"102853","soil",0.413567161302756
"102854","soil",0.36471381769127
"102855","soil",0.263056465600308
"102856","soil",0.459240701483908
"102857","soil",0.222393524763924
"102858","soil",0.505203314704182
"102859","soil",0.405762189246483
"102860","soil",0.408652919637695
"102861","soil",0.319714781268067
"102862","soil",0.474850645596454
"102863","soil",0.446810560801696
"102864","soil",0.389188668336866
"102865","soil",0.443341684332241
"102866","soil",0.476103295432646
"102867","soil",0.207843515128156
"102868","soil",0.116592792445558
"102869","soil",0.339949894006552
"102870","soil",0.467334746579302
"102871","soil",0.369146270957795
"102872","soil",0.176527269223357
"102873","soil",0.268452495663904
"102874","soil",0.429177105415302
"102875","soil",0.303044902678744
"102876","soil",0.415301599537483
"102877","soil",0.416746964733089
"102878","soil",0.483233763730969
"102879","soil",0.18038157641164
"102880","soil",0.369531701676624
"102881","soil",0.300154172287531
"102882","soil",0.308922721140875
"102883","soil",0.215744844864136
"102884","soil",0.391308537290422
"102885","soil",0.175852765465408
"102886","soil",0.455193678936211
"102887","soil",0.34264790903835
"102888","soil",0.470321834650222
"102889","soil",0.429466178454423
"102890","soil",0.29591443438042
"102891","soil",0.504047022547697
"102892","soil",0.408845634997109
"102893","soil",0.399209867026402
"102894","soil",0.472634418963191
"102895","soil",0.505974176141838
"102896","soil",0.326941607246098
"102897","soil",0.313836962805936
"102898","soil",0.287820389285026
"102899","soil",0.468876469454616
"102900","soil",0.395451917517826
"102901","soil",0.201098477548661
"102902","soil",0.471574484486414
"102903","soil",0.392850260165735
"102904","soil",0.285893235690885
"102905","soil",0.443534399691655
"102906","soil",0.433320485642706
"102907","soil",0.397379071111968
"102908","soil",0.386683368664483
"102909","soil",0.440354596261322
"102910","soil",0.501059934476778
"102911","soil",0.365677394488341
"102912","soil",0.293698207747157
"102913","soil",0.247446521487763
"102914","soil",0.253806128348429
"102915","soil",0.397764501830796
"102916","soil",0.320967431104259
"102917","soil",0.325110811331663
"102918","soil",0.389381383696281
"102919","soil",0.367508190402775
"102920","soil",0.451339371747928
"102921","soil",0.391597610329543
"102922","soil",0.224417036037772
"102923","soil",0.206783580651378
"102924","soil",0.274041241086915
"102925","soil",0.442281749855464
"102926","soil",0.234534592407015
"102927","soil",0.295625361341299
"102928","soil",0.434091347080362
"102929","soil",0.46511851994604
"102930","soil",0.273655810368086
"102931","soil",0.448255925997302
"102932","soil",0.379071111967624
"102933","soil",0.272595875891309
"102934","soil",0.312969743688572
"102935","soil",0.301117749084602
"102936","soil",0.475717864713818
"102937","soil",0.237618038157641
"102938","soil",0.18105608016959
"102939","soil",0.350067450375795
"102940","soil",0.173058392753902
"102941","soil",0.409134708036231
"102942","soil",0.349971092696088
"102943","soil",0.372229716708422
"102944","soil",0.273752168047793
"102945","soil",0.280882636346117
"102946","soil",0.337830025052997
"102947","soil",0.41212179610715
"102948","soil",0.372326074388129
"102949","soil",0.27847369435344
"102950","soil",0.42002312584313
"102951","soil",0.360570437463866
"102952","soil",0.47629601079206
"102953","soil",0.325785315089613
"102954","soil",0.431489689728271
"102955","soil",0.1866448255926
"102956","soil",0.396415494314897
"102957","soil",0.2356908845635
"102958","soil",0.131142802081326
"102959","soil",0.322605511659279
"102960","soil",0.442185392175756
"102961","soil",0.313162459047986
"102962","soil",0.481595683175949
"102963","soil",0.283773366737329
"102964","soil",0.402196955097321
"102965","soil",0.436018500674504
"102966","soil",0.471381769126999
"102967","soil",0.434091347080362
"102968","soil",0.324050876854885
"102969","soil",0.211505106957025
"102970","soil",0.333397571786471
"102971","soil",0.290807477355945
"102972","soil",0.175756407785701
"102973","soil",0.238196184235884
"102974","soil",0.373867797263442
"102975","soil",0.43283869724417
"102976","soil",0.330603199074966
"102977","soil",0.29360185006745
"102978","soil",0.252842551551359
"102979","soil",0.177876276739256
"102980","soil",0.109365966467527
"102981","soil",0.274619387165157
"102982","soil",0.330314126035845
"102983","soil",0.34496049335132
"102984","soil",0.26103295432646
"102985","soil",0.426479090383504
"102986","soil",0.227693197147813
"102987","soil",0.127192137213336
"102988","soil",0.473212565041434
"102989","soil",0.224995182116015
"102990","soil",0.453555598381191
"102991","soil",0.340913470803623
"102992","soil",0.275293890923107
"102993","soil",0.279148198111389
"102994","soil",0.280015417228753
"102995","soil",0.456060898053575
"102996","soil",0.418095972248988
"102997","soil",0.236076315282328
"102998","soil",0.341973405280401
"102999","soil",0.177876276739256
"103000","soil",0.345442281749855
"103001","soil",0.371651570630179
"103002","soil",0.313162459047986
"103003","soil",0.149354403545963
"103004","soil",0.314222393524764
"103005","soil",0.0671613027558297
"103006","soil",0.361341298901522
"103007","soil",0.342358835999229
"103008","soil",0.0978030449026788
"103009","soil",0.309982655617653
"103010","soil",0.134515320871073
"103011","soil",0.345827712468684
"103012","soil",0.0826748891886684
"103013","soil",0.377336673732896
"103014","soil",0.440354596261322
"103015","soil",0.210926960878782
"103016","soil",0.364810175370977
"103017","soil",0.145692811717094
"103018","soil",0.447774137598767
"103019","soil",0.549816920408557
"103020","soil",0.276353825399884
"103021","soil",0.393139333204856
"103022","soil",0.326074388128734
"103023","soil",0.282520716901137
"103024","soil",0.18597032183465
"103025","soil",0.232511081133166
"103026","soil",0.24127962998651
"103027","soil",0.31104259009443
"103028","soil",0.297648872615147
"103029","soil",0.16852958180767
"103030","soil",0.451243014068221
"103031","soil",0.125264983619194
"103032","soil",0.0745808440932743
"103033","soil",0.100211986895356
"103034","soil",0.140007708614377
"103035","soil",0.0543457313547889
"103036","soil",0.189535555983812
"103037","soil",0.234052804008479
"103038","soil",0.157159375602235
"103039","soil",0.178454422817499
"103040","soil",0.107727885912507
"103041","soil",0.143669300443245
"103042","soil",0.119098092117942
"103043","soil",0.157255733281943
"103044","soil",0.167180574291771
"103045","soil",0.108595105029871
"103046","soil",0.0327616111004047
"103047","soil",0.0947195991520524
"103048","soil",0.104162651763345
"103049","soil",0.0553093081518597
"103050","soil",0.110040470225477
"103051","soil",0.082193100790133
"103052","soil",0.0823858161495471
"103053","soil",0.120447099633841
"103054","soil",0.126517633455386
"103055","soil",0.0918288687608403
"103056","soil",0.0521295047215263
"103057","soil",0.114761996531124
"103058","soil",0.0538639429562536
"103059","soil",0.125264983619194
"103060","soil",0.0749662748121025
"103061","soil",0.101464636731547
"103062","soil",0.0604162651763346
"103063","soil",0.0867219117363653
"103064","soil",0.118905376758528
"103065","soil",0.0559838119098092
"103066","soil",0.08624012333783
"103067","soil",0.0996338408171131
"103068","soil",0.13066101368279
"103069","soil",0.0867219117363653
"103070","soil",0.0440354596261322
"103071","soil",0.115340142609366
"103072","soil",0.132202736558104
"103073","soil",0.133455386394296
"103074","soil",0.0539603006359607
"103075","soil",0.0553093081518597
"103076","soil",0.195317016766236
"103077","soil",0.160820967431104
"103078","soil",0.0741954133744459
"103079","soil",0.0492387743303141
"103080","soil",0.172865677394488
"103081","soil",0.112353054538447
"103082","soil",0.0678358065137792
"103083","soil",0.110811331663134
"103084","soil",0.103584505685103
"103085","soil",0.074291771054153
"103086","soil",0.0441318173058393
"103087","soil",0.0804586625554057
"103088","soil",0.150799768741569
"103089","soil",0.0603199074966275
"103090","soil",0.0773752168047793
"103091","soil",0.0839275390248603
"103092","soil",0.154461360570437
"103093","soil",0.194064366930044
"103094","soil",0.0845056851031027
"103095","soil",0.100597417614184
"103096","soil",0.153112353054538
"103097","soil",0.349971092696088
"103098","soil",0.27683561379842
"103099","soil",0.321449219502794
"103100","soil",0.28242435922143
"103101","soil",0.156966660242821
"103102","soil",0.199171323954519
"103103","soil",0.348622085180189
"103104","soil",0.374831374060513
"103105","soil",0.141260358450569
"103106","soil",0.200616689150125
"103107","soil",0.248988244363076
"103108","soil",0.284544228174986
"103109","soil",0.305068413952592
"103110","soil",0.266814415108884
"103111","soil",0.163037194064367
"103112","soil",0.328868760840239
"103113","soil",0.338793601850067
"103114","soil",0.335132010021199
"103115","soil",0.250144536519561
"103116","soil",0.162748121025246
"103117","soil",0.432356908845635
"103118","soil",0.15436500289073
"103119","soil",0.340720755444209
"103120","soil",0.225669685873964
"103121","soil",0.350934669493159
"103122","soil",0.305839275390249
"103123","soil",0.286085951050299
"103124","soil",0.315089612642128
"103125","soil",0.26498361919445
"103126","soil",0.226247831952207
"103127","soil",0.31007901329736
"103128","soil",0.340624397764502
"103129","soil",0.119387165157063
"103130","soil",0.364521102331856
"103131","soil",0.212854114472923
"103132","soil",0.114280208132588
"103133","soil",0.0902871458855271
"103134","soil",0.187897475428792
"103135","soil",0.291289265754481
"103136","soil",0.26729620350742
"103137","soil",0.336384659857391
"103138","soil",0.332144921950279
"103139","soil",0.40422046637117
"103140","soil",0.235787242243207
"103141","soil",0.181537868568125
"103142","soil",0.148294469069185
"103143","soil",0.179321641934862
"103144","soil",0.252746193871652
"103145","soil",0.342455193678936
"103146","soil",0.207650799768742
"103147","soil",0.364424744652149
"103148","soil",0.35122374253228
"103149","soil",0.355078049720563
"103150","soil",0.300443245326653
"103151","soil",0.362593948737714
"103152","soil",0.339853536326845
"103153","soil",0.178550780497206
"103154","soil",0.176238196184236
"103155","soil",0.195220659086529
"103156","soil",0.223549816920409
"103157","soil",0.351031027172866
"103158","soil",0.187704760069378
"103159","soil",0.254673347465793
"103160","soil",0.372807862786664
"103161","soil",0.309115436500289
"103162","soil",0.268452495663904
"103163","soil",0.234438234727308
"103164","soil",0.343707843515128
"103165","soil",0.492002312584313
"103166","soil",0.174021969550973
"103167","soil",0.393813836962806
"103168","soil",0.216997494700328
"103169","soil",0.468009250337252
"103170","soil",0.369049913278088
"103171","soil",0.39795721719021
"103172","soil",0.243881287338601
"103173","soil",0.115725573328194
"103174","soil",0.397282713432261
"103175","soil",0.42397379071112
"103176","soil",0.399498940065523
"103177","soil",0.346791289265755
"103178","soil",0.502601657352091
"103179","soil",0.326459818847562
"103180","soil",0.380709192522644
"103181","soil",0.290132973597996
"103182","soil",0.25313162459048
"103183","soil",0.334457506263249
"103184","soil",0.546444401618809
"103185","soil",0.320389285026017
"103186","soil",0.50558874542301
"103187","soil",0.52302948544999
"103188","soil",0.478897668144151
"103189","soil",0.136346116785508
"103190","soil",0.185873964154943
"103191","soil",0.335999229138562
"103192","soil",0.512815571401041
"103193","soil",0.298805164771632
"103194","soil",0.152148776257468
"103195","soil",0.288591250722683
"103196","soil",0.226536904991328
"103197","soil",0.281075351705531
"103198","soil",0.187801117749085
"103199","soil",0.348333012141068
"103200","soil",0.452881094623241
"103201","soil",0.519849682019657
"103202","soil",0.327037964925805
"103203","soil",0.31171709385238
"103204","soil",0.360088649065331
"103205","soil",0.438812873386009
"103206","soil",0.341395259202158
"103207","soil",0.442956253613413
"103208","soil",0.389959529774523
"103209","soil",0.332530352669108
"103210","soil",0.382732703796493
"103211","soil",0.454808248217383
"103212","soil",0.395548275197533
"103213","soil",0.275872037001349
"103214","soil",0.412989015224513
"103215","soil",0.51349007515899
"103216","soil",0.277221044517248
"103217","soil",0.44864135671613
"103218","soil",0.35122374253228
"103219","soil",0.339949894006552
"103220","soil",0.362208518018886
"103221","soil",0.426286375024089
"103222","soil",0.280400847947581
"103223","soil",0.232125650414338
"103224","soil",0.201002119868954
"103225","soil",0.233956446328772
"103226","soil",0.0932742339564463
"103227","soil",0.233474657930237
"103228","soil",0.361244941221815
"103229","soil",0.28242435922143
"103230","soil",0.30449026787435
"103231","soil",0.369531701676624
"103232","soil",0.174407400269802
"103233","soil",0.393524763923685
"103234","soil",0.236847176719985
"103235","soil",0.12902293312777
"103236","soil",0.419926768163423
"103237","soil",0.0576218924648294
"103238","soil",0.334939294661785
"103239","soil",0.318654846791289
"103240","soil",0.174985546348044
"103241","soil",0.130275582963962
"103242","soil",0.12179610714974
"103243","soil",0.361919444979765
"103244","soil",0.239737907111197
"103245","soil",0.309308151859703
"103246","soil",0.180188861052226
"103247","soil",0.26729620350742
"103248","soil",0.330892272114087
"103249","soil",0.215359414145307
"103250","soil",0.272595875891309
"103251","soil",0.365677394488341
"103252","soil",0.179610714973983
"103253","soil",0.160917325110811
"103254","soil",0.385816149547119
"103255","soil",0.166602428213529
"103256","soil",0.0500096357679707
"103257","soil",0.0739063403353247
"103258","soil",0.0712083253035267
"103259","soil",0.387261514742725
"103260","soil",0.202640200423974
"103261","soil",0.489400655232222
"103262","soil",0.150221622663326
"103263","soil",0.0660050105993447
"103264","soil",0.23337830025053
"103265","soil",0.239352476392368
"103266","soil",0.0612834842936982
"103267","soil",0.180767007130468
"103268","soil",0.0340142609365967
"103269","soil",0.116785507804972
"103270","soil",0.374735016380806
"103271","soil",0.136442474465215
"103272","soil",0.214106764309115
"103273","soil",0.396608209674311
"103274","soil",0.0998265561765272
"103275","soil",0.281557140104066
"103276","soil",0.378396608209674
"103277","soil",0.0968394681056081
"103278","soil",0.0470225476970515
"103279","soil",0.318173058392754
"103280","soil",0.234052804008479
"103281","soil",0.2942763538254
"103282","soil",0.203603777221045
"103283","soil",0.224513393717479
"103284","soil",0.340913470803623
"103285","soil",0.23501638080555
"103286","soil",0.17248024667566
"103287","soil",0.122952399306225
"103288","soil",0.169011370206205
"103289","soil",0.205145500096358
"103290","soil",0.296492580458663
"103291","soil",0.257371362497591
"103292","soil",0.285218731932935
"103293","soil",0.246193871651571
"103294","soil",0.144440161880902
"103295","soil",0.233956446328772
"103296","soil",0.225958758913085
"103297","soil",0.291867411832723
"103298","soil",0.161784544228175
"103299","soil",0.203218346502216
"103300","soil",0.245808440932742
"103301","soil",0.28637502408942
"103302","soil",0.232607438812873
"103303","soil",0.212757756793216
"103304","soil",0.145114665638851
"103305","soil",0.159761032954326
"103306","soil",0.15340142609366
"103307","soil",0.206494507612257
"103308","soil",0.253806128348429
"103309","soil",0.232125650414338
"103310","soil",0.289362112160339
"103311","soil",0.24291771054153
"103312","soil",0.254191559067258
"103313","soil",0.221911736365388
"103314","soil",0.235401811524378
"103315","soil",0.0820003854307189
"103316","soil",0.191944497976489
"103317","soil",0.332530352669108
"103318","soil",0.294854499903642
"103319","soil",0.191269994218539
"103320","soil",0.18760840238967
"103321","soil",0.288398535363268
"103322","soil",0.223068028521873
"103323","soil",0.228945846984005
"103324","soil",0.180092503372519
"103325","soil",0.293698207747157
"103326","soil",0.229909423781075
"103327","soil",0.297937945654269
"103328","soil",0.240123337830025
"103329","soil",0.216130275582964
"103330","soil",0.346984004625169
"103331","soil",0.179996145692812
"103332","soil",0.224224320678358
"103333","soil",0.293890923106572
"103334","soil",0.23501638080555
"103335","soil",0.0725573328194257
"103336","soil",0.281942570822895
"103337","soil",0.18201965696666
"103338","soil",0.180285218731933
"103339","soil",0.236076315282328
"103340","soil",0.313836962805936
"103341","soil",0.146560030834457
"103342","soil",0.241761418385045
"103343","soil",0.269030641742147
"103344","soil",0.212468683754095
"103345","soil",0.17411832723068
"103346","soil",0.259105800732318
"103347","soil",0.203314704181923
"103348","soil",0.293409134708036
"103349","soil",0.111293120061669
"103350","soil",0.120254384274427
"103351","soil",0.255155135864328
"103352","soil",0.288302177683561
"103353","soil",0.1375987666217
"103354","soil",0.114183850452881
"103355","soil",0.193582578531509
"103356","soil",0.152534206976296
"103357","soil",0.257756793216419
"103358","soil",0.226151474272499
"103359","soil",0.208325303526691
"103360","soil",0.205916361534014
"103361","soil",0.172191173636539
"103362","soil",0.130082867604548
"103363","soil",0.143669300443245
"103364","soil",0.185392175756408
"103365","soil",0.155135864328387
"103366","soil",0.267103488148005
"103367","soil",0.151185199460397
"103368","soil",0.192426286375024
"103369","soil",0.174214684910387
"103370","soil",0.216515706301792
"103371","soil",0.13297359799576
"103372","soil",0.150317980343033
"103373","soil",0.18828290614762
"103374","soil",0.258431296974369
"103375","soil",0.120928888032376
"103376","soil",0.134515320871073
"103377","soil",0.230583927539025
"103378","soil",0.181152437849297
"103379","soil",0.148101753709771
"103380","soil",0.330025052996724
"103381","soil",0.155810368086337
"103382","soil",0.30449026787435
"103383","soil",0.216708421661206
"103384","soil",0.360666795143573
"103385","soil",0.28868760840239
"103386","soil",0.20408556561958
"103387","soil",0.245519367893621
"103388","soil",0.179610714973983
"103389","soil",0.227982270186934
"103390","soil",0.173540181152438
"103391","soil",0.146078242435922
"103392","soil",0.239352476392368
"103393","soil",0.13856234341877
"103394","soil",0.144054731162074
"103395","soil",0.223260743881287
"103396","soil",0.202736558103681
"103397","soil",0.171420312198882
"103398","soil",0.188571979186741
"103399","soil",0.24850645596454
"103400","soil",0.24127962998651
"103401","soil",0.117267296203507
"103402","soil",0.212661399113509
"103403","soil",0.223068028521873
"103404","soil",0.180863364810175
"103405","soil",0.283002505299672
"103406","soil",0.178261707458084
"103407","soil",0.25081904027751
"103408","soil",0.244459433416843
"103409","soil",0.170745808440933
"103410","soil",0.274812102524571
"103411","soil",0.222875313162459
"103412","soil",0.0932742339564463
"103413","soil",0.270476006937753
"103414","soil",0.208614376565812
"103415","soil",0.225862401233378
"103416","soil",0.196280593563307
"103417","soil",0.129215648487184
"103418","soil",0.150028907303912
"103419","soil",0.237714395837348
"103420","soil",0.142416650607053
"103421","soil",0.232125650414338
"103422","soil",0.206687222971671
"103423","soil",0.270186933898632
"103424","soil",0.183368664482559
"103425","soil",0.188861052225862
"103426","soil",0.130468298323376
"103427","soil",0.155906725766044
"103428","soil",0.27779919059549
"103429","soil",0.142513008286761
"103430","soil",0.165542493736751
"103431","soil",0.207939872807863
"103432","soil",0.0793023703989207
"103433","soil",0.0895162844478705
"103434","soil",0.296781653497784
"103435","soil",0.190691848140297
"103436","soil",0.150703411061862
"103437","soil",0.203218346502216
"103438","soil",0.177394488340721
"103439","soil",0.283580651377915
"103440","soil",0.11784544228175
"103441","soil",0.297263441896319
"103442","soil",0.26035845056851
"103443","soil",0.0930815185970322
"103444","soil",0.12574677201773
"103445","soil",0.349489304297553
"103446","soil",0.144054731162074
"103447","soil",0.211408749277317
"103448","soil",0.160146463673155
"103449","soil",0.165927924455579
"103450","soil",0.164675274619387
"103451","soil",0.104837155521295
"103452","soil",0.190980921179418
"103453","soil",0.260165735209096
"103454","soil",0.156099441125458
"103455","soil",0.204856427057237
"103456","soil",0.273270379649258
"103457","soil",0.444883407207554
"103458","soil",0.11553285796878
"103459","soil",0.337444594334168
"103460","soil",0.156099441125458
"103461","soil",0.16226633262671
"103462","soil",0.185488533436115
"103463","soil",0.11948352283677
"103464","soil",0.26498361919445
"103465","soil",0.227018693389863
"103466","soil",0.118905376758528
"103467","soil",0.126710348814801
"103468","soil",0.0928888032376181
"103469","soil",0.0972248988244363
"103470","soil",0.0925033725187897
"103471","soil",0.141260358450569
"103472","soil",0.546637116978223
"103473","soil",0.300250529967238
"103474","soil",0.38051647716323
"103475","soil",0.310753517055309
"103476","soil",0.257660435536712
"103477","soil",0.211794179996146
"103478","soil",0.0992484100982848
"103479","soil",0.26035845056851
"103480","soil",0.113991135093467
"103481","soil",0.412410869146271
"103482","soil",0.359510502987088
"103483","soil",0.243784929658894
"103484","soil",0.0887454230102139
"103485","soil",0.137791481981114
"103486","soil",0.166506070533821
"103487","soil",0.191751782617075
"103488","soil",0.115436500289073
"103489","soil",0.310946232414723
"103490","soil",0.28637502408942
"103491","soil",0.234727307766429
"103492","soil",0.0961649643476585
"103493","soil",0.0640778570052033
"103494","soil",0.348140296781653
"103495","soil",0.0855656195798805
"103496","soil",0.361919444979765
"103497","soil",0.217864713817691
"103498","soil",0.166409712854114
"103499","soil",0.0707265369049913
"103500","soil",0.201194835228368
"103501","soil",0.244652148776258
"103502","soil",0.306321063788784
"103503","soil",0.110618616303719
"103504","soil",0.0700520331470418
"103505","soil",0.292541915590673
"103506","soil",0.189053767585277
"103507","soil",0.110233185584891
"103508","soil",0.190691848140297
"103509","soil",0.108884178068992
"103510","soil",0.190306417421468
"103511","soil",0.363461167855078
"103512","soil",0.209867026402004
"103513","soil",0.215359414145307
"103514","soil",0.199074966274812
"103515","soil",0.152534206976296
"103516","soil",0.465696666024282
"103517","soil",0.462516862593949
"103518","soil",0.402967816534978
"103519","soil",0.259491231451147
"103520","soil",0.200423973790711
"103521","soil",0.292156484871844
"103522","soil",0.319040277510118
"103523","soil",0.33079591443438
"103524","soil",0.467816534977838
"103525","soil",0.414819811138948
"103526","soil",0.279244555791097
"103527","soil",0.39400655232222
"103528","soil",0.34168433224128
"103529","soil",0.372229716708422
"103530","soil",0.423202929273463
"103531","soil",0.220370013490075
"103532","soil",0.416939680092503
"103533","soil",0.394777413759877
"103534","soil",0.419252264405473
"103535","soil",0.163808055502023
"103536","soil",0.340817113123916
"103537","soil",0.338889959529775
"103538","soil",0.377722104451725
"103539","soil",0.41703603777221
"103540","soil",0.367411832723068
"103541","soil",0.436018500674504
"103542","soil",0.408941992676816
"103543","soil",0.328001541722875
"103544","soil",0.448063210637888
"103545","soil",0.429466178454423
"103546","soil",0.453748313740605
"103547","soil",0.297745230294854
"103548","soil",0.38774330314126
"103549","soil",0.397089998072846
"103550","soil",0.400751589901715
"103551","soil",0.319714781268067
"103552","soil",0.361148583542108
"103553","soil",0.344189631913663
"103554","soil",0.426864521102332
"103555","soil",0.448544999036423
"103556","soil",0.168818654846791
"103557","soil",0.463287724031605
"103558","soil",0.323472730776643
"103559","soil",0.267488918866834
"103560","soil",0.419734052804008
"103561","soil",0.244459433416843
"103562","soil",0.472827134322605
"103563","soil",0.497109269608788
"103564","soil",0.385623434187705
"103565","soil",0.259780304490268
"103566","soil",0.434091347080362
"103567","soil",0.362304875698593
"103568","soil",0.441607246097514
"103569","soil",0.365773752168048
"103570","soil",0.420890344960493
"103571","soil",0.423877433031413
"103572","soil",0.123915976103295
"103573","soil",0.258238581614955
"103574","soil",0.340913470803623
"103575","soil",0.327327037964926
"103576","soil",0.162459047986125
"103577","soil",0.0940450953941029
"103578","soil",0.222008094045095
"103579","soil",0.158701098477549
"103580","soil",0.112931200616689
"103581","soil",0.317787627673926
"103582","soil",0.158122952399306
"103583","soil",0.141742146849104
"103584","soil",0.121025245712083
"103585","soil",0.0818076700713046
"103586","soil",0.257178647138177
"103587","soil",0.0661977259587589
"103588","soil",0.0814222393524764
"103589","soil",0.214010406629408
"103590","soil",0.226055116592792
"103591","soil",0.0774715744844864
"103592","soil",0.100982848333012
"103593","soil",0.201387550587782
"103594","soil",0.177298130661014
"103595","soil",0.0801695895162845
"103596","soil",0.155521295047215
"103597","soil",0.102620928888032
"103598","soil",0.0858546926190017
"103599","soil",0.192908074773559
"103600","soil",0.168625939487377
"103601","soil",0.257564077857005
"103602","soil",0.101079206012719
"103603","soil",0.134418963191366
"103604","soil",0.161399113509347
"103605","soil",0.21131239159761
"103606","soil",0.141260358450569
"103607","soil",0.0589708999807285
"103608","soil",0.141067643091154
"103609","soil",0.229813066101368
"103610","soil",0.279244555791097
"103611","soil",0.0718828290614762
"103612","soil",0.283387936018501
"103613","soil",0.153015995374831
"103614","soil",0.0685103102717286
"103615","soil",0.290036615918289
"103616","soil",0.317113123915976
"103617","soil",0.0734245519367893
"103618","soil",0.136057043746387
"103619","soil",0.116978223164386
"103620","soil",0.147523607631528
"103621","soil",0.160917325110811
"103622","soil",0.170649450761226
"103623","soil",0.107053382154558
"103624","soil",0.164289843900559
"103625","soil",0.110811331663134
"103626","soil",0.0811331663133552
"103627","soil",0.408749277317402
"103628","soil",0.389188668336866
"103629","soil",0.416650607053382
"103630","soil",0.344285989593371
"103631","soil",0.360474079784159
"103632","soil",0.385623434187705
"103633","soil",0.450761225669686
"103634","soil",0.408363846598574
"103635","soil",0.42166120639815
"103636","soil",0.387068799383311
"103637","soil",0.258238581614955
"103638","soil",0.302370398920794
"103639","soil",0.446232414723453
"103640","soil",0.430140682212372
"103641","soil",0.377143958373482
"103642","soil",0.334168433224128
"103643","soil",0.421564848718443
"103644","soil",0.328001541722875
"103645","soil",0.322701869338986
"103646","soil",0.201002119868954
"103647","soil",0.178165349778377
"103648","soil",0.387068799383311
"103649","soil",0.292252842551551
"103650","soil",0.389766814415109
"103651","soil",0.397282713432261
"103652","soil",0.314126035845057
"103653","soil",0.296299865099248
"103654","soil",0.451050298708807
"103655","soil",0.421179417999615
"103656","soil",0.256793216419349
"103657","soil",0.224127962998651
"103658","soil",0.427539024860281
"103659","soil",0.41539795721719
"103660","soil",0.379360185006745
"103661","soil",0.240219695509732
"103662","soil",0.282713432260551
"103663","soil",0.406918481402968
"103664","soil",0.260936596646753
"103665","soil",0.314126035845057
"103666","soil",0.389574099055695
"103667","soil",0.322509153979572
"103668","soil",0.452881094623241
"103669","soil",0.329350549238774
"103670","soil",0.324821738292542
"103671","soil",0.220948159568318
"103672","soil",0.276642898439006
"103673","soil",0.25939487377144
"103674","soil",0.415590672576604
"103675","soil",0.383985353632684
"103676","soil",0.260647523607632
"103677","soil",0.42329928695317
"103678","soil",0.417325110811332
"103679","soil",0.340431682405088
"103680","soil",0.289940258238582
"103681","soil",0.333397571786471
"103682","soil",0.324532665253421
"103683","soil",0.29032568895741
"103684","soil",0.335132010021199
"103685","soil",0.296299865099248
"103686","soil",0.419830410483715
"103687","soil",0.369628059356331
"103688","soil",0.386972441703604
"103689","soil",0.257275004817884
"103690","soil",0.321738292541916
"103691","soil",0.457602620928888
"103692","soil",0.359510502987088
"103693","soil",0.40026980150318
"103694","soil",0.289843900558875
"103695","soil",0.393621121603392
"103696","soil",0.441799961456928
"103697","soil",0.362690306417422
"103698","soil",0.352187319329351
"103699","soil",0.341877047600694
"103700","soil",0.234438234727308
"103701","soil",0.312487955290037
"103702","soil",0.426864521102332
"103703","soil",0.38215455771825
"103704","soil",0.307862786664097
"103705","soil",0.363172094815957
"103706","soil",0.353729042204664
"103707","soil",0.375505877818462
"103708","soil",0.377433031412604
"103709","soil",0.185777606475236
"103710","soil",0.253324339949894
"103711","soil",0.328097899402582
"103712","soil",0.368279051840432
"103713","soil",0.32356908845635
"103714","soil",0.33542108306032
"103715","soil",0.316438620158027
"103716","soil",0.234630950086722
"103717","soil",0.335999229138562
"103718","soil",0.292927346309501
"103719","soil",0.167180574291771
"103720","soil",0.48024667566005
"103721","soil",0.316534977837734
"103722","soil",0.420890344960493
